drug_id	cyp1a2_sub	cyp2c19_sub	cyp2c9_sub	cyp2d6_sub	cyp2e1_sub	cyp3a4_sub
dasatinib	0	0	0	0	0	1
daunorubicin	0	0	0	0	0	0
daunorubicine	0	0	0	0	0	0
dazoxiben	0	0	0	0	0	0
dbajac	1	0	0	0	0	1
ddb	1	0	1	0	0	0
ddtc_me	1	0	0	0	0	0
deacetyldiltiazem	0	0	0	0	0	0
debrisoquin	0	0	0	0	0	0
debrisoquine	0	0	0	0	0	0
decursinol_angelate	0	0	0	0	0	0
deferasirox	0	0	0	0	0	0
deguelin	0	0	0	0	0	0
dehydroascorbic_acid	0	0	0	0	0	0
dehydrodemissine	0	0	0	0	0	0
dehydropranidipine	1	0	0	1	0	1
delapril	0	0	0	0	0	0
delavirdine	0	0	0	1	0	0
delphinidin_3_(6primeprime_malonylglucoside)	0	0	0	0	0	0
delta3_carene	1	1	0	1	0	0
delta9_tetrahydrocannabinol	0	1	1	0	0	1
deltamethrin	0	0	0	0	0	0
demethyl_citalopram	0	0	0	0	0	0
demethyl_sibutramine	0	0	0	0	0	0
deoxy_epi_narasin	0	0	0	0	0	0
deoxy_schizandrin	0	0	0	0	0	1
deoxycholic_acid	0	0	0	0	0	0
deoxycholic_acid_3_glucuronide	0	0	0	0	0	0
deoxycytidine	0	0	0	0	0	0
deoxypodophyllotoxin	0	1	0	0	0	0
deramciclane	0	0	0	0	0	0
derivative	1	0	0	0	0	1
des-ciclesonide	0	0	0	1	0	1
desethylamiodarone	0	0	0	0	0	1
desflurane	0	0	0	0	1	0
desglucodesrhamnoparillin	0	0	0	0	0	0
desglymidodrine	0	1	0	0	0	0
deshydroxy_propranolol	0	0	0	1	0	0
deshydroxy_trifluoro_propranolol	0	0	0	1	0	0
desimipramine	0	0	0	0	0	0
desipramine	0	0	0	0	0	0
desloratadine	0	0	0	0	0	0
desmethylazelastine	0	0	0	1	0	0
desmethylflunitrazepam	0	1	0	0	0	1
desmethylmianserin	0	0	0	0	0	0
desmethyltrimipramine	0	0	0	1	0	0
desogestrel	0	0	0	0	0	1
desvenlafaxine	0	0	0	0	0	0
detc_me	0	0	0	0	0	0
dexamethasone	0	0	0	0	0	1
dexfenfluramine	1	0	0	0	0	0
dexloxiglumide	0	0	0	0	0	0
dexmedetomidine	0	0	0	0	0	0
dextromethorphan	0	0	0	1	0	1
dextropropoxyphene	0	0	0	0	0	1
dextrorphan	0	0	0	1	0	0
dhea	0	0	0	0	0	0
diMMAMC	1	0	0	1	0	0
diallyl sulfone	0	0	0	0	1	0
diallyl_disulfide	0	0	0	0	1	0
diazepam	0	1	1	0	0	1
diazinon	1	0	0	0	0	0
dibenzo_a_h_anthracene	1	0	0	0	1	1
dibenzo_a_l_pyrene	1	0	1	1	1	0
dibenzoylmethane	1	0	0	0	0	0
dibenzyl_ether	0	0	0	0	0	0
dibenzyl_fluorescein	1	0	0	1	0	1
dibenzylfluorescein	0	1	1	0	0	1
dibutylnitrosamine	0	0	0	0	0	0
dichlobenil	0	0	0	0	0	0
dichloromethane	0	0	0	0	0	0
diclofenac	0	0	1	0	0	0
dicumarol	0	0	0	0	0	0
didrovaltrate	0	0	0	0	0	0
dieldrin	0	0	0	0	0	0
diethylcarbamazine	0	0	0	0	0	0
diethylnitrosamine	0	0	0	0	0	0
diethylstilbestrol	0	0	0	0	0	0
difloxacin	0	0	0	0	0	0
difluoro_propranolol	0	0	0	1	0	0
difucosyllacto_n_hexaose_b	0	0	0	0	0	0
digitoxin	0	0	0	0	0	1
digoxin	0	0	0	0	0	0
diguanosine_diphosphate	0	0	0	0	0	0
diguanosine_hexaphosphate	0	0	0	0	0	0
dihydralazine	0	0	0	0	0	0
dihydroaspidospermatine	0	0	0	0	0	0
dihydrocodeine	0	0	0	1	0	1
dihydrodiol	0	0	0	0	0	1
dihydroergotamine	0	0	0	0	0	0
dihydromorphine	0	0	0	1	0	0
dihydroneopterin_phosphate	0	0	0	0	0	0
dihydroorotic_acid	0	0	0	0	0	0
dihydropyridine	0	0	0	0	0	1
dihydroxyfumaric_acid	0	0	0	0	0	0
dihydrozeatin	0	0	0	0	0	0
diisopropyl_sulfide	0	0	0	0	0	0
diltiazem	0	0	0	0	0	1
dimemorfan	0	1	1	1	0	1
dimethyl-suldoxide	0	0	0	0	0	0
dimethyl_(1r*_2s*_3s*)_2_carboxy_3_(3_4_dihydroxyphenyl)_2_3_dihydro_5_6_dihydroxy_1h_indene_1_acetate	0	0	0	0	0	0
dimethylformamide	0	0	0	0	0	0
dimethylsulfoxide	0	0	0	0	1	0
dimmamc	1	1	0	1	0	0
dinoseb_acetate	0	0	0	0	0	0
dioscoretin	0	0	0	0	0	0
diosmin	0	0	0	0	0	0
diphenhydramine	1	0	0	1	0	0
diprafenone	0	0	0	0	0	0
dipyridamole	0	0	0	0	0	1
dirithromycin	0	0	0	0	0	0
disopyramide	0	0	0	0	0	1
disulfamide	0	0	0	0	0	0
disulfiram	0	0	0	0	0	0
disulfoton	1	1	1	1	0	1
diuron	1	1	0	1	0	1
dl_hexanoylcarnitine	0	0	0	0	0	0
dmba	1	0	0	0	0	0
dmxaa	1	0	0	0	0	0
docetaxel	0	0	0	0	0	1
dodecyl_propionate	0	0	0	0	0	0
dofetilide	0	0	0	0	0	0
dolasetron	0	0	0	1	0	0
dolutegravir	0	0	0	0	0	1
domperidone	1	0	0	1	0	1
donepezil	0	0	0	0	0	0
dopamine	0	0	0	0	1	0
doxepin	1	0	0	1	0	0
doxorubicin	0	0	0	1	0	0
doxorubicine	0	0	0	0	0	0
doxycycline	0	0	0	0	0	0
drf_4367	0	0	0	0	0	0
droloxifene	1	0	0	0	1	0
dronedarone	0	0	0	0	0	1
drospirenone	0	0	0	0	0	0
dulciol_c	0	0	0	0	0	0
duloxetine	1	0	0	1	0	0
dutasteride	0	0	0	0	0	0
dy_9760e	1	1	1	1	0	1
dynorphin_a_(6_8)	0	0	0	0	0	0
e3179	0	0	1	0	0	0
e_2101	0	0	0	0	0	1
ebastine	0	0	0	0	0	1
ebrotidine	0	0	0	0	0	0
ecabapide	0	0	0	0	0	0
echinacea	0	0	0	0	0	0
econazole	0	0	0	0	0	0
efavirenz	1	0	0	0	0	1
efonidipine	0	0	0	0	0	0
eicosapentaenoic acid	0	0	0	0	0	0
eicosapentaenoic_acid	0	0	0	0	0	0
elagolix	0	0	0	0	0	1
eletriptan	0	0	1	0	0	1
eliglustat	0	0	0	1	0	1
ellipticine	1	0	1	1	0	1
emamc	1	1	0	1	0	0
emedastine	0	0	0	0	0	1
emetine	0	0	0	0	0	0
emivirine	0	0	0	0	0	1
enalapril	0	0	0	0	0	0
encainide	0	0	0	1	0	0
endosulfan	0	0	0	0	0	0
endoxifen	0	0	0	1	0	0
enflurane	0	0	0	0	1	0
enol_3_ethyl_1_2_cyclopentanedione	0	0	0	0	0	0
enoxacin	1	0	0	0	0	0
ent-17-Hydroxy-16beta-kauran-19-al	0	0	0	0	0	0
entacapone	0	0	0	0	0	0
epi_coprostanol	0	0	0	0	0	0
epinastine	0	0	0	0	0	0
epinephrine	0	0	0	0	0	0
eplerenone	0	0	0	0	0	1
epoxyganoderiol_a	0	0	0	0	0	0
eprosartan	0	0	0	0	0	0
equol	0	0	0	0	0	0
ercalcitriol	0	0	0	0	0	0
ergonovine	0	0	0	0	0	0
ergotamine	0	0	0	0	0	0
eribulin	0	0	0	0	0	1
erlotinib	0	0	0	0	0	0
erythromycin	0	0	0	0	0	1
erythromycin-A	0	0	0	0	0	0
eslicarbazepine	0	0	0	0	0	0
esomeprazole	0	1	0	0	0	0
estazolam	0	0	0	0	0	0
estra_1_5(10)_diene_3_4_17_trione	0	0	0	0	0	0
estradiol	1	0	1	1	1	1
estragole	0	1	0	1	1	0
estriol_16_glucuronide	0	0	0	0	0	0
estrone	0	0	0	0	0	1
estrone sulfate	0	0	0	0	0	0
etbe	0	0	0	0	1	0
ethane_1_1_dithiol	0	0	0	0	0	0
ethanol	1	1	0	0	1	1
ethenyl_acetate	0	0	0	0	0	0
ether	0	0	0	0	1	1
ethinyl estradiol	0	0	0	0	0	0
ethinylestradiol	1	0	0	0	0	0
ethiprole	0	0	0	0	0	1
ethosuximide	0	0	0	0	1	1
ethotoin	0	0	0	0	0	0
ethoxyresorufin	0	0	0	0	1	0
ethyl_(e)_3_hexenoate	0	0	0	0	0	0
ethyl_2_furanpropionate	0	0	0	0	0	0
ethyl_3_octenoate	0	0	0	0	0	0
ethyl_4_methylpentanoate	0	0	0	0	0	0
ethyl_acetoacetate	0	0	0	0	0	0
ethyl_glucuronide	0	0	0	0	0	0
ethyl_maltol	0	0	0	0	0	0
ethylbenzene	0	0	0	0	0	0
ethylmorphine	0	0	0	0	0	0
etizolam	0	0	0	0	0	0
etodolac	0	0	0	0	0	0
etomidate	0	0	0	0	0	0
etonogestrel	0	0	0	0	0	0
etoperidone	0	0	0	0	0	1
etoposide	1	0	0	0	0	0
etoricoxib	0	0	0	0	0	0
etravirine	0	0	0	0	0	0
etroicoxib	0	0	1	0	0	0
eugenol	1	0	0	0	0	0
eupatilin	1	0	0	0	0	0
eupolauridine	0	0	0	0	0	0
everolimus	0	0	0	0	0	1
exemestane	0	0	0	0	0	0
ezlopitant	0	0	0	0	0	0
fadrozole	0	0	0	0	0	0
famotidine	0	0	0	0	0	0
farnesol	0	0	0	0	0	0
febuxostat	1	0	1	0	0	0
fedratinib	0	0	0	0	0	0
felbamate	0	0	0	0	0	0
felodipine	0	0	0	0	0	1
fenofibrate	0	0	0	0	0	0
fenproporex	1	0	0	0	0	1
fentanyl	0	0	0	0	0	1
fexofenadine	0	0	0	0	0	0
finasteride	0	0	0	0	0	1
fingolimod	0	0	0	0	0	1
fipronil	0	1	0	0	0	1
fk_506	0	0	0	0	0	1
fk_506_M1	0	0	0	0	0	1
fk_506_m1	0	0	0	0	0	1
flavone	1	0	0	0	0	0
flecainide	0	0	0	1	0	0
flosequinan	0	0	0	0	0	1
floxacillin	0	0	0	0	0	0
flu_1	1	1	0	0	0	0
flucloxacillin	0	0	0	0	0	1
fluconazole	0	0	0	0	0	0
flufenamic-acid	0	0	0	0	0	0
flunarizine	0	0	1	0	0	0
flunitrazepam	1	0	0	0	0	0
fluorescein	0	1	0	0	0	0
fluoro_propranolol	0	0	0	1	0	0
fluorouracil	0	0	0	0	0	0
fluoxetine	1	1	0	1	0	0
fluparoxan	0	0	0	0	0	0
fluperlapine	0	0	0	0	0	0
fluphenazine	0	0	0	0	0	0
fluracil	0	0	0	0	0	0
flurazepam	0	0	0	0	0	0
flurbiprofen	0	0	1	0	0	0
flurithromycin	0	0	0	0	0	0
flutamide	1	0	0	0	0	1
fluticasone	0	1	0	0	0	1
fluticasone-propionate	0	0	0	0	0	0
fluticasone_proprionate	0	1	0	0	0	1
fluvastatin	0	0	0	1	0	0
fluvoxamine	1	0	0	1	0	0
fondaparinux(10_)	0	0	0	0	0	0
formaldehyde	0	0	0	0	1	0
formononetin	1	1	1	1	0	0
fosphenytoin	0	0	0	0	0	0
foxy	1	1	1	1	0	1
frovatriptan	0	0	0	0	0	0
fructose_6_phosphate	0	0	0	0	0	0
ft_0675832	0	0	0	0	0	0
fukinone	0	0	0	0	0	0
fulvestrant	0	0	0	0	0	1
furafylline	1	0	0	0	0	0
furametpyr	1	0	0	0	0	0
furan	0	0	0	0	0	0
furohyperforin_hydroperoxide	0	0	0	0	0	0
galabiosylceramide_(d18:1/24:1(15z))	0	0	0	0	0	0
galangin	1	0	1	0	0	0
galantamine	0	0	0	0	0	0
galanthamine	0	0	0	0	0	0
gallopamil	0	0	0	0	0	0
gamma-Glutamylcysteine	0	0	0	0	0	0
gamma-Guaiene	0	0	0	0	0	0
gamma-tocotrienol	0	0	0	0	0	1
gamma_butyrolactone	0	0	0	0	0	0
gamma_cadinene	0	0	0	0	0	0
gamma_camphorene	0	0	0	0	0	0
gamma_glutamylglutamine	0	0	0	0	0	0
ganaxolone	0	0	0	0	0	0
ganglioside_gd1a_(d18:1/16:0)	0	0	0	0	0	0
ganglioside_gd1a_(d18:1/22:1(13z))	0	0	0	0	0	0
ganglioside_gd1b_(d18:0/23:0)	0	0	0	0	0	0
ganglioside_gd1b_(d18:1/22:1(13z))	0	0	0	0	0	0
ganglioside_gd3_(d18:0/14:0)	0	0	0	0	0	0
ganglioside_gm1_(d18:1/23:0)	0	0	0	0	0	0
ganglioside_gm2_(d18:0/24:1(15z))	0	0	0	0	0	0
ganglioside_gm2_(d18:1/12:0)	0	0	0	0	0	0
ganglioside_gm3_(d18:0/24:1(15z))	0	0	0	0	0	0
ganglioside_gq1c_(d18:1/18:1(9z))	0	0	0	0	0	0
ganglioside_gq1c_(d18:1/20:0)	0	0	0	0	0	0
ganglioside_gt1b_(d18:1/12:0)	0	0	0	0	0	0
ganglioside_gt1b_(d18:1/22:0)	0	0	0	0	0	0
ganglioside_gt1c_(d18:0/26:0)	0	0	0	0	0	0
ganglioside_gt1c_(d18:1/18:1(11z))	0	0	0	0	0	0
ganglioside_gt2_(d18:0/16:0)	0	0	0	0	0	0
ganglioside_gt2_(d18:0/20:0)	0	0	0	0	0	0
ganglioside_gt2_(d18:0/22:0)	0	0	0	0	0	0
ganglioside_gt2_(d18:0/26:1(17z))	0	0	0	0	0	0
ganglioside_gt3_(d18:0/14:0)	0	0	0	0	0	0
ganglioside_gt3_(d18:0/22:1(13z))	0	0	0	0	0	0
ganglioside_gt3_(d18:0/24:1(15z))	0	0	0	0	0	0
ganglioside_gt3_(d18:1/18:1(11z))	0	0	0	0	0	0
ganglioside_gt3_(d18:1/25:0)	0	0	0	0	0	0
ganoderic_acid_a	0	0	0	0	0	0
ganoderic_acid_t	0	0	0	0	0	0
gatifloxacin	0	0	0	0	0	0
gbr_12909	0	0	0	1	0	0
gefitinib	0	0	0	0	0	0
gemfibrozil	0	0	0	0	0	0
genistein	1	0	0	0	0	0
gepirone	0	0	0	0	0	0
geranyl_valerate	0	0	0	0	0	0
gestodene	0	0	0	0	0	0
gibberellin_a102	0	0	0	0	0	0
gibberellin_a20_13_glucoside	0	0	0	0	0	0
gibberellin_a54	0	0	0	0	0	0
gibberellin_a74	0	0	0	0	0	0
gibberellin_a75	0	0	0	0	0	0
gibberellin_a92	0	0	0	0	0	0
gibberellin_a97	0	0	0	0	0	0
gigantetronenin	0	0	0	0	0	0
givosiran	0	0	0	0	0	0
glecaprevir	0	0	0	0	0	0
gliclazide	0	0	0	0	0	0
glimepiride	0	0	1	0	0	0
glipizide	0	0	0	0	0	0
gln_gln	0	0	0	0	0	0
glu_tyr	0	0	0	0	0	0
gluconolactone	0	0	0	0	0	0
glucosylceramide_(d18:1/26:1(17z))	0	0	0	0	0	0
glucuronide	0	0	0	0	0	0
glutaminylhistidine	0	0	0	0	0	0
glutaminylleucine	0	0	0	0	0	0
glutaminylvaline	0	0	0	0	0	0
glutamyllysine	0	0	0	0	0	0
glutarylglycine	0	0	0	0	0	0
glutathione	1	0	0	1	1	1
glyburide	0	0	0	0	0	0
glycerol	0	0	0	0	1	1
glycerol_2_phosphate	0	0	0	0	0	0
glycidamide	0	0	0	0	1	0
glycine	1	1	1	1	1	1
glycinoprenol_9	0	0	0	0	0	0
glycyl_l_phenylalanine	0	0	0	0	0	0
glycyrrhizic acid	0	0	0	0	0	1
granisetron	0	0	0	0	0	1
gravacridonediol_methyl_ether	0	0	0	0	0	0
gravacridonetriol_glucoside	0	0	0	0	0	0
grepafloxacin	0	0	0	0	0	0
griseofulvin	0	0	0	0	0	0
gts_21	1	0	0	0	0	0
guaiacol	0	0	0	0	0	0
guanabenz	1	0	0	0	0	0
guanidine	0	0	0	0	0	0
guanoxan	0	0	0	0	0	0
h259_31	1	1	1	0	0	1
h_glu_asp_oh	0	0	0	0	0	0
h_his_phe_oh	0	0	0	0	0	0
h_trp_tyr_oh	0	0	0	0	0	0
halofantrine	0	0	0	0	0	0
haloperidol	0	0	1	1	0	1
halothane	0	0	0	0	1	0
harmaline	1	0	0	0	0	0
harmine	1	1	1	1	0	0
hebevinoside_xi	0	0	0	0	0	0
heliantriol_c	0	0	0	0	0	0
helianyl_octanate	0	0	0	0	0	0
heptadecanoyl_carnitine	0	0	0	0	0	0
heptane_1_thiol	0	0	0	0	0	0
heptanoic_acid	0	0	0	0	0	0
hesperetin	1	0	0	0	0	0
hexacarboxylporphyrin_iii	0	0	0	0	0	0
hexamethylphosphoramide	0	0	0	0	0	0
hexane	0	0	0	0	1	0
hexobarbital	0	0	0	0	0	0
his_gly	0	0	0	0	0	0
his_pro	0	0	0	0	0	0
histamine	0	0	0	1	0	0
hoduloside_viii	0	0	0	0	0	0
homocarnosine	0	0	0	0	0	0
homochlorcyclizine	0	0	0	0	0	0
homocysteine	0	0	0	0	1	0
homodihydrocapsaicin	0	0	0	0	0	0
hphp_dipeptide	0	0	0	0	0	0
humulenol	0	0	0	0	0	0
huperzine A	1	0	0	0	1	0
hydrastine	0	0	1	1	0	1
hydrochloric_acid	0	0	0	0	0	0
hydrocodone	0	0	0	1	0	0
hydromorphone	0	0	1	1	0	1
hydroquinidine	0	0	0	0	0	0
hydroxide	0	0	0	0	0	0
hydroxycelecoxib	0	0	0	0	0	0
hydroxychloroquine	0	0	0	0	0	0
hydroxynefazodone	0	0	0	0	0	0
hydroxyurea	0	0	0	0	0	1
hydroxyzine	0	0	0	0	0	0
hypoglycine_b	0	0	0	0	0	0
hypothiocyanite	0	0	0	0	0	0
ibogaine	0	1	0	0	0	0
ibrutinib	0	0	0	0	0	1
ibuprofen	0	0	1	0	0	0
ibutilide	0	0	0	0	0	0
idarubicin	0	0	0	0	0	0
ifosfamide	0	0	0	0	0	0
ilaprazole	0	0	0	0	0	0
ile_ser	0	0	0	0	0	0
iloperidone	1	0	0	0	0	0
imatinib	0	0	0	0	0	0
imidacloprid	0	0	0	0	0	1
imidafenacin	0	0	0	0	0	0
imidazole	0	0	0	0	1	0
imidazole_acetol_phosphate	0	0	0	0	0	0
iminodiacetic_acid	0	0	0	0	0	0
imipramine	1	0	0	1	0	0
imiquimod	0	0	0	0	0	0
imrecoxib	0	0	0	0	0	0
incadronic_acid	0	0	0	0	0	0
indapamide	0	0	0	0	0	0
indinavir	0	0	0	0	0	1
indiplon	0	0	0	0	0	1
indole	0	0	0	0	0	0
indoleamine	1	0	0	0	0	0
indoline	0	0	0	0	0	0
indomethacin	0	1	0	0	0	0
indomethacin_phenethylamide	0	1	1	0	0	0
indoramine	0	0	0	0	0	0
indoxyl_glucuronide	0	0	0	0	0	0
inosine_triphosphate	0	0	0	0	0	0
ipriflavone	1	0	0	0	0	0
ipriflavone_M4	1	0	0	0	0	0
iq	1	0	0	0	0	0
irbesartan	0	0	0	0	0	0
iriflophenone_3_c_(2primeprime_6primeprime_di_o_galloyl)glucoside	0	0	0	0	0	0
irinotecan	0	0	0	0	0	1
irsogladine	0	0	0	0	0	0
isbogrel	0	0	0	0	0	0
isobutyl_enanthate	0	0	0	0	0	0
isoconazole	0	0	0	0	0	0
isocycloheterophyllin	0	0	0	0	0	0
isoeruboside_b	0	0	0	0	0	0
isoflavone	1	0	0	0	0	0
isoflurane	0	0	0	0	1	0
isoglabrolide	0	0	0	0	0	0
isointermedeol	0	0	0	0	0	0
isomalt	0	0	0	0	0	0
isomarasmone	0	0	0	0	0	0
isoniazid	0	0	0	0	0	0
isoorientin_2primeprime_glucoside	0	0	0	0	0	0
isoprene	1	0	1	1	0	1
isoprene_epoxide_1	0	0	0	0	1	0
isoprene_epoxide_2	0	0	0	0	1	0
isopropyl_propranolol	0	0	0	1	0	0
isoprothiolane	0	0	0	0	0	0
isopyridoxal	0	0	0	0	0	0
isoquinoline	0	0	0	0	0	1
isosafrole	1	0	0	0	0	0
isosorbide dinitrate	1	0	0	0	0	0
isosorbide-dinitrate	0	0	0	0	0	0
isotretinoin	0	0	1	0	0	0
isovaleryl_l_carnitine	0	0	0	0	0	0
isradipine	0	0	0	0	0	0
itraconazole	0	0	0	0	0	1
ivacaftor	0	0	0	0	0	0
ivermectin	0	0	0	0	0	0
ixabepilone	0	0	0	0	0	0
ixocarpanolide	0	0	0	0	0	0
janthitrem_c	0	0	0	0	0	0
janthitrem_e	0	0	0	0	0	0
janthitrem_g	0	0	0	0	0	0
josamycin	0	0	0	0	0	0
jpc_2056	1	1	0	1	0	1
juglone	0	0	0	0	0	0
k_11777	0	0	0	0	0	1
kaempferide	1	0	1	0	0	0
kaempferol	0	0	0	0	0	1
kaempferol_3_o_feruloyl_sophoroside_7_o_glucoside	0	0	0	0	0	0
kanzonol_y	0	0	0	0	0	0
kava	0	0	0	0	0	0
kavab	0	0	0	0	0	0
ketamine	0	0	0	0	0	0
ketobemidone	0	0	1	0	0	0
ketoconazole	1	0	0	0	1	0
ketoprofen	0	0	0	0	0	0
koraiol	0	0	0	0	0	0
kr_31543	1	1	0	1	1	1
kr_33028	0	0	0	0	0	1
kr_60436	1	1	1	1	0	1
kuwanon_a	0	0	0	0	0	0
l_775606	0	0	0	0	0	1
l_canaline	0	0	0	0	0	0
l_eflornithine	0	0	0	0	0	0
l_erythro_tetrahydrobiopterin	0	0	0	0	0	0
l_galactitol_1_phosphate	0	0	0	0	0	0
l_homocysteine_thiolactone	0	0	0	0	0	0
l_isoleucyl_l_glutamate	0	0	0	0	0	0
l_leucyl_l_lysine	0	0	0	0	0	0
l_prolylglycine	0	0	0	0	0	0
l_threo_ritalinic_acid	0	0	0	0	0	0
l_tyrosine	0	0	0	0	0	0
laam	0	1	0	0	0	1
labetalol	0	1	0	0	0	0
lacidipine	0	0	0	0	0	0
lactapiperanol_d	0	0	0	0	0	0
lacto_n_fucopentaose_v	0	0	0	0	0	0
lansic_acid	0	0	0	0	0	0
lansoprazole	0	1	1	0	0	1
lapatinib	0	0	0	0	0	0
laquinimod	0	0	0	0	0	0
lasofoxifene	0	0	0	1	0	0
lathosterol	0	0	0	0	0	0
lauric acid	0	0	0	0	0	0
lauric_acid	0	0	0	0	0	0
leflunomide	0	1	0	0	0	1
lenthionine	0	0	0	0	0	0
leontogenin	0	0	0	0	0	0
lepidiumterpenyl_ester	0	0	0	0	0	0
lercanidipine	0	0	0	0	0	1
letrozole	0	0	0	0	0	0
leu_glu	0	0	0	0	0	0
leu_pro	0	0	0	0	0	0
leukotriene_b4_dimethylamide	0	0	0	0	0	0
levofloxacin	0	0	0	0	0	0
levomepromazine	0	0	0	0	0	0
levonorgestrel	0	0	0	0	0	0
liarozol	0	0	0	0	0	0
licofelone	0	1	1	1	0	1
licofelone_m1	0	0	1	0	0	0
licorice_glycoside_c1	0	0	0	0	0	0
lidocaine	1	0	0	0	0	1
lilopristone	0	0	0	0	0	1
limonene	0	0	1	0	0	0
limonin	0	0	0	0	0	0
linalool	0	1	0	1	0	0
linderanolide_b	0	0	0	0	0	0
linezolid	0	0	0	0	0	0
linoleic_acid	1	1	1	0	1	1
liothyronine	0	0	0	0	0	0
liquid_thiophthene	0	0	0	0	0	0
liquiritic_acid	0	0	0	0	0	0
lisofylline	1	0	0	0	0	0
lisuride	0	0	0	0	0	0
lithocholate_3_o_glucuronide	0	0	0	0	0	0
lithocholic acid	0	0	0	0	0	0
lithocholic_acid	0	0	0	0	0	0
litoxetine	0	0	0	0	0	0
lmst02030190	0	0	0	0	0	0
lobeline	0	0	0	0	0	0
lomefloxacin	0	0	0	0	0	0
lomitapide	0	1	0	0	0	1
lomustine	0	0	0	0	0	0
loperamide	0	0	0	0	0	0
lopinavir	0	0	0	0	0	0
loratadine	1	0	0	1	0	0
lornoxicam	0	0	1	0	0	0
losartan	0	0	0	0	0	0
losigamone	0	0	0	0	0	0
lovastatin	0	0	0	0	0	1
ls_tetrasaccharide_a	0	0	0	0	0	0
lu25_109	1	1	0	0	0	1
lucidal	0	0	0	0	0	0
lucidone_b	0	0	0	0	0	0
luciferin	0	0	1	0	0	1
luliconazole	0	0	0	0	0	0
lumefantrine	0	0	0	0	0	0
lurasidone	0	0	0	0	0	1
ly_333531	0	0	0	0	0	0
lyciumoside_i	0	0	0	0	0	0
lyciumoside_viii	0	0	0	0	0	0
lycoperoside_a	0	0	0	0	0	0
lynestrenol	0	0	0	0	0	0
lysylcysteine	0	0	0	0	0	0
m-Chlorophenylpiperazine	0	0	0	0	0	0
m17055	0	0	1	0	0	0
m_chlorohippuric_acid	0	0	0	0	0	0
m_mentha_3(8)_6_diene	0	0	0	0	0	0
m_trigallic_acid	0	0	0	0	0	0
m_xylene	1	0	0	0	0	0
maclurin_3_c_(6primeprime_p_hydroxybenzoyl_glucoside)	0	0	0	0	0	0
macrocarpal_e	0	0	0	0	0	0
madecassic_acid	0	0	0	0	0	0
madecassoside	0	0	0	0	0	0
malaoxon	1	0	0	0	0	0
malathion	1	1	0	0	0	1
maleic_acid	0	0	0	0	0	0
maleic_acid_homopolymer	0	0	0	0	0	0
malondialdehyde	0	0	0	0	1	0
malonic_acid	0	0	0	0	0	0
mamc	1	1	0	1	0	0
mammea_b/ba	0	0	0	0	0	0
manglupenone	0	0	0	0	0	0
manidipine	0	0	0	0	0	0
mannitol	0	0	0	1	0	0
mannosyl_diinositol_phosphorylceramide	0	0	0	0	0	0
maprotiline	1	0	0	1	0	0
maraviroc	0	0	0	0	0	1
maribavir	0	0	0	0	0	1
maritimetin	0	0	0	0	0	0
mbdb	1	1	0	0	0	0
mda	0	0	0	0	0	1
mde	1	0	1	0	1	1
mdma	1	0	0	0	0	1
mdppp	0	0	0	1	0	0
mebendazole	0	0	0	0	0	0
medazepam	0	0	0	0	0	0
medicagenic_acid_beta_maltoside	0	0	0	0	0	0
medifoxamine	0	0	0	0	0	0
medroxyprogesterone	0	0	0	0	0	0
mefenamic-acid	0	0	0	0	0	0
mefenamic_acid	0	0	0	0	0	0
mefloquine	0	0	0	0	0	0
meglitinide	0	0	0	0	0	1
meiqx	1	0	0	0	0	0
melatonin	1	0	0	0	0	0
melibiitol	0	0	0	0	0	0
meloxicam	0	0	1	0	0	1
menthofuran	1	1	1	0	1	1
meopp	0	0	0	0	0	0
meperidine	0	0	0	0	0	1
mephenytoin	1	0	0	0	0	0
mephobarbital	0	0	0	0	0	0
meprobamate	0	0	0	0	0	0
mequitazine	0	0	0	1	0	0
meso_erythritol	0	0	0	0	0	0
mesoridazine	1	1	0	1	0	1
mestranol	0	0	0	0	0	0
meta_chlorophenylpiperazine	0	0	0	0	0	0
metformin	0	0	0	0	0	0
methacrylonitrile	0	0	0	0	1	0
methadone	0	1	0	0	0	1
methamphetamine	0	0	0	0	0	0
methanol	0	0	0	0	0	0
methaqualone	0	0	0	0	0	0
methimazole	0	0	0	0	0	0
methiocarb	1	1	1	1	1	1
methionyl_butyrate	0	0	0	0	0	0
methomyl	0	0	0	0	0	0
methoxsalen	0	0	0	0	0	0
methoxyamphetamine	0	0	0	1	0	0
methoxychlor	1	0	0	1	0	1
methoxychlor_bis_oh	0	1	0	0	0	1
methoxychlor_catechol	1	1	1	1	0	0
methoxychlor_mono_OH	0	0	1	1	0	1
methoxychlor_mono_oh	1	1	0	0	1	0
methoxyflurane	0	0	0	0	1	0
methoxyphenamine	0	0	0	0	0	0
methoxyresorufin	0	0	0	0	0	0
methyl_(1r_2r_4as_6as_6br_10s_12ar_14bs)_1_hydroxy_1_2_6a_6b_9_9_12a_heptamethyl_10_{_(2s_3r_4s_5s)_3_4_5_trihydroxyoxan_2_yl_oxy}_1_2_3_4_4a_5_6_6a_6b_7_8_8a_9_10_11_12_12a_12b_13_14b_icosahydropicene_4a_carboxylate	0	0	0	0	0	0
methyl_(2s)_2_methylpentanoate	0	0	0	0	0	0
methyl_(9z)_8prime_oxo_6_8prime_diapo_6_carotenoate	0	0	0	0	0	0
methyl_(e)_2_octenoate	0	0	0	0	0	0
